price,kind,iso,total_mass,price_tonne,mass_ktonne
0.08710162146885088,export,SWE,271749414.59,87.10162146885088,271.74941459
0.1314355194018949,export,CAN,1155673074.373,131.4355194018949,1155.6730743729997
0.11567705619313907,import,USA,1826166000.0,115.67705619313908,1826.166
0.03227393926911643,export,CHN,1317667442.0,32.27393926911643,1317.667442
0.07223736823069674,import,IND,848811250.573,72.23736823069673,848.8112505729999
0.09285739888239639,balanced,DEU,626732566.693,92.85739888239638,626.732566693
0.19177646686453229,balanced,FRA,66487260.499,191.7764668645323,66.487260499
