price,kind,iso,total_mass,price_tonne,mass_ktonne
0.08533947333132529,balanced,SWE,49214716.203999996,85.33947333132528,49.214716204
0.14369274203900495,balanced,CAN,62407431.0,143.69274203900494,62.407430999999995
0.10622798082045828,balanced,USA,296028586.415,106.22798082045828,296.028586415
0.10333000518306626,export,CHN,2308802361.689,103.33000518306626,2308.802361689
0.09323390356473892,export,IND,115295349.492,93.23390356473891,115.295349492
0.13073929884136742,import,DEU,67694275.183,130.73929884136743,67.694275183
0.18516966411670838,balanced,FRA,84010377.041,185.1696641167084,84.010377041
