price,kind,iso,total_mass,price_tonne,mass_ktonne
0.10358890971497382,export,SWE,12441709.557,103.58890971497382,12.441709557
0.14694752197463617,balanced,CAN,64947482.882,146.94752197463617,64.947482882
0.13204952960148847,balanced,USA,148166358.93400002,132.04952960148847,148.16635893400002
0.06863796434425606,export,CHN,1645022023.58,68.63796434425606,1645.02202358
0.08817498545584873,export,IND,148465839.255,88.17498545584873,148.465839255
0.19044426539241743,import,DEU,37623244.676,190.44426539241744,37.623244676
0.18691978778757723,balanced,FRA,11442516.174,186.91978778757723,11.442516174
