price,kind,iso,total_mass,price_tonne,mass_ktonne
0.18820133899359454,balanced,SWE,19283728.694,188.20133899359453,19.283728693999997
0.14720488371674176,balanced,CAN,124508798.555,147.20488371674176,124.508798555
0.15927662918883212,balanced,USA,300838887.94,159.27662918883212,300.83888794
0.07711093484320655,export,CHN,4029801047.437,77.11093484320655,4029.8010474369994
0.0999993145129819,export,IND,253092758.028,99.9993145129819,253.09275802800002
0.21504520643925065,import,DEU,81054434.296,215.04520643925065,81.05443429600001
0.3636762438728505,balanced,FRA,66675119.801,363.67624387285053,66.675119801
