price,kind,iso,total_mass,price_tonne,mass_ktonne
0.03400898907464892,export,SWE,411672469.80700004,34.00898907464892,411.672469807
0.04984881283079748,export,CAN,2150219147.0,49.84881283079748,2150.219147
0.05245494392759325,import,USA,3128990000.0,52.45494392759325,3128.99
0.06328302943416295,import,CHN,468703383.28000003,63.28302943416295,468.70338328
0.03486461631030772,balanced,IND,1245135539.873,34.86461631030772,1245.135539873
0.049393070980990474,balanced,DEU,1611528744.986,49.39307098099047,1611.528744986
0.09059979701947055,balanced,FRA,541976039.289,90.59979701947054,541.976039289
