price,kind,iso,total_mass,price_tonne,mass_ktonne
0.4236418710664173,import,SWE,649758760.8799999,423.6418710664173,649.7587608799998
0.8311176776789498,balanced,CAN,370235777.106,831.1176776789498,370.235777106
0.58673125873865,balanced,USA,2979986849.105,586.7312587386499,2979.986849105
0.37830301390829923,export,CHN,1800346412.691,378.30301390829925,1800.3464126909998
0.4458169091833081,balanced,IND,354382349.02400005,445.8169091833081,354.38234902400006
0.4531549611923769,import,DEU,493960654.735,453.1549611923769,493.960654735
0.3320916530327873,balanced,FRA,1381131059.457,332.0916530327873,1381.1310594570002
