month_year,chemical_name,iso,price_units,value_units,mass_units,mass_import,mass_export,mass_total,fraction_import,value_import,value_export,value_total,price_total,trade_balance,price_premium,price_transport,price_adjusted,year,month
2023-01,sulfuric acid,DEU,$/tonne,$,tonne,37924.544,67600.761804,105525.305804,0.3593881459148773,6560796.792999998,6936546.584999998,13497343.377999995,127.90622377413068,balanced,12.790622377413069,15.0,155.69684615154375,2023,1
2023-01,sulfuric acid,FRA,$/tonne,$,tonne,25121.021999999997,6370.366773999999,31491.388773999995,0.7977108339134438,5069999.969999999,1933015.038,7003015.0079999985,222.37872893626866,balanced,22.237872893626868,15.0,259.6166018298955,2023,1
2023-01,sulfuric acid,GBR,$/tonne,$,tonne,28874.816,778.3439999999999,29653.16,0.9737517350596023,4839739.832999999,564483.7640000001,5404223.596999999,182.247814297026,import,18.2247814297026,15.0,215.4725957267286,2023,1
2023-01,sulfuric acid,IND,$/tonne,$,tonne,121509.24744100001,1715.003,123224.25044100001,0.9860822606438078,13394425.051999997,417248.854,13811673.905999998,112.08568002296798,import,11.208568002296799,15.0,138.29424802526478,2023,1
2023-01,sulfuric acid,SWE,$/tonne,$,tonne,627.7482640000001,62159.0,62786.748264,0.009998101213340453,174608.43099999998,15685160.856999999,15859769.287999999,252.59739875864068,export,25.25973987586407,15.0,292.85713863450474,2023,1
2023-01,sulfuric acid,TUR,$/tonne,$,tonne,45989.07099999999,15.0,46004.07099999999,0.9996739418996201,3725827.0,8287.0,3734114.0,81.16920782945493,import,8.116920782945494,15.0,104.28612861240043,2023,1
2023-01,sulfuric acid,USA,$/tonne,$,tonne,267887.0,221851.0,489738.0,0.5470006411591504,45456513.99999999,3647224.999999996,49103738.999999985,100.26532349950378,balanced,10.02653234995038,15.0,125.29185584945415,2023,1
2023-02,potassium chloride,CAN,$/tonne,$,tonne,412.26,1538448.049,1538860.3090000001,0.0002678995602062799,491000.054,858803110.6630001,859294110.7170001,558.3964351354259,export,55.8396435135426,15.0,629.2360786489685,2023,2
2023-02,potassium chloride,CHN,$/tonne,$,tonne,693169.491257,18929.25,712098.741257,0.9734176611988022,387944345.0,11292583.0,399236928.0,560.6482709058931,import,56.06482709058932,15.0,631.7130979964825,2023,2
2023-02,potassium chloride,DEU,$/tonne,$,tonne,4702.208984000001,272848.316,277550.524984,0.016941812609689962,3099575.1920000003,149136476.726,152236051.918,548.4985190598215,export,54.849851905982156,15.0,618.3483709658037,2023,2
2023-02,potassium chloride,FRA,$/tonne,$,tonne,26785.210000000003,341.821,27127.031000000003,0.9873992476360572,18129369.513,308305.572,18437675.085,679.6790656891276,import,67.96790656891277,15.0,762.6469722580404,2023,2
2023-02,potassium chloride,GBR,$/tonne,$,tonne,75579.68,19398.912,94978.59199999999,0.7957549002200411,29744439.719999995,9196402.574999997,38940842.294999994,409.99599462371475,balanced,40.99959946237148,15.0,465.9955940860862,2023,2
2023-02,potassium chloride,IND,$/tonne,$,tonne,96631.306,54.397999999999996,96685.704,0.9994373728715881,57917742.410000004,87430.469,58005172.879,599.9353625123317,import,59.993536251233174,15.0,674.9288987635649,2023,2
2023-02,potassium chloride,SWE,$/tonne,$,tonne,4620.416003,38.050866,4658.466869,0.991831890819443,4068162.805,26949.099000000002,4095111.904,879.0685904092453,import,87.90685904092453,15.0,981.9754494501699,2023,2
2023-02,potassium chloride,TUR,$/tonne,$,tonne,4539.884,2606.293,7146.177,0.6352884906153319,2025170.9999999998,1904732.0,3929903.0,549.9308231520155,balanced,54.99308231520155,15.0,619.9239054672171,2023,2
2023-02,potassium chloride,USA,$/tonne,$,tonne,911299.0,289943.0,1201242.0,0.758630650609952,432239202.99999994,138241422.0,570480625.0,474.9089900286537,balanced,47.490899002865376,15.0,537.399889031519,2023,2
2023-02,potassium sulphate,CAN,$/tonne,$,tonne,444.277,1742.391,2186.668,0.20317533342967473,501260.8190000001,1798367.771,2299628.59,1051.658774903186,balanced,105.1658774903186,15.0,1171.8246523935045,2023,2
2023-02,potassium sulphate,CHN,$/tonne,$,tonne,2512.95,7274.06,9787.01,0.2567638124411848,989057.9999999999,6395932.0,7384990.0,754.5705991921945,balanced,75.45705991921946,15.0,845.027659111414,2023,2
2023-02,potassium sulphate,DEU,$/tonne,$,tonne,337.36304,0.0,337.36304,1.0,349800.86899999995,0.0,349800.86899999995,1036.8677878880862,import,103.68677878880862,15.0,1155.5545666768949,2023,2
2023-02,potassium sulphate,FRA,$/tonne,$,tonne,4588.492,79.85926599999999,4668.351266000001,0.9828934753514325,3683656.364,50013.799999999996,3733670.164,799.7834677078902,import,79.97834677078902,15.0,894.7618144786792,2023,2
2023-02,potassium sulphate,GBR,$/tonne,$,tonne,209.47800000000004,356.26,565.738,0.37027387235787595,273273.37,213290.104,486563.474,860.0508963513145,balanced,86.00508963513145,15.0,961.0559859864459,2023,2
2023-02,potassium sulphate,IND,$/tonne,$,tonne,1412.5900000000001,82.538,1495.1280000000002,0.9447953620024506,1221765.3599999999,51258.56599999999,1273023.926,851.4481208297884,import,85.14481208297885,15.0,951.5929329127673,2023,2
2023-02,potassium sulphate,SWE,$/tonne,$,tonne,6.0,6021.0,6027.0,0.0009955201592832255,15344.681999999997,2857851.045,2873195.727,476.7207112991538,export,47.67207112991538,15.0,539.3927824290691,2023,2
2023-02,potassium sulphate,TUR,$/tonne,$,tonne,521.557,756.17,1277.7269999999999,0.40819126464416894,463627.0,654716.0,1118343.0,875.2597385826551,balanced,87.52597385826552,15.0,977.7857124409206,2023,2
2023-02,potassium sulphate,USA,$/tonne,$,tonne,13150.0,5926.0,19076.0,0.6893478716712099,11483564.0,4472333.0,15955897.0,836.4382994338436,balanced,83.64382994338436,15.0,935.082129377228,2023,2
2023-02,sodium_hydroxide,CAN,$/tonne,$,tonne,291.223,0.247,291.47,0.9991525714481765,265055.776,67.657,265123.433,909.6079630836792,import,90.96079630836793,15.0,1015.5687593920471,2023,2
2023-02,sodium_hydroxide,CHN,$/tonne,$,tonne,598.8998520000001,43249.380000000005,43848.27985200001,0.013658457162320886,559801.0,30545328.0,31105129.0,709.3808264540446,export,70.93808264540446,15.0,795.3189090994491,2023,2
2023-02,sodium_hydroxide,DEU,$/tonne,$,tonne,1736.4655950000001,0.0,1736.4655950000001,1.0,3118895.589,0.0,3118895.589,1796.1171231843496,import,179.61171231843497,15.0,1990.7288355027845,2023,2
2023-02,sodium_hydroxide,FRA,$/tonne,$,tonne,703.3053829999999,4702.698527,5406.003909999999,0.13009709106925155,1223097.5920000002,4654441.209,5877538.801,1087.2242970686273,balanced,108.72242970686273,15.0,1210.9467267754899,2023,2
2023-02,sodium_hydroxide,GBR,$/tonne,$,tonne,1401.1609999999998,0.0,1401.1609999999998,1.0,1841879.8220000002,0.0,1841879.8220000002,1314.5383164390105,import,131.45383164390105,15.0,1460.9921480829116,2023,2
2023-02,sodium_hydroxide,IND,$/tonne,$,tonne,772.295,25490.982054,26263.277054,0.029405888625858915,535342.8910000001,16563687.507000001,17099030.398000002,651.0623317433935,export,65.10623317433935,15.0,731.1685649177329,2023,2
2023-02,sodium_hydroxide,SWE,$/tonne,$,tonne,219.118904,0.0,219.118904,1.0,450750.02200000006,0.0,450750.02200000006,2057.102394049945,import,205.7102394049945,15.0,2277.8126334549393,2023,2
2023-02,sodium_hydroxide,TUR,$/tonne,$,tonne,5711.274,2404.6960000000004,8115.970000000001,0.7037081211487967,3616470.0,1838825.0,5455295.0,672.1679602068514,balanced,67.21679602068514,15.0,754.3847562275365,2023,2
2023-02,sodium_hydroxide,USA,$/tonne,$,tonne,1343.1745369999999,785.72,2128.894537,0.6309258226068715,1476787.0,946615.0,2423402.0,1138.3382116311946,balanced,113.83382116311947,15.0,1267.172032794314,2023,2
2023-02,sodium_sulfate,CAN,$/tonne,$,tonne,10819.03113,12151.198999999999,22970.230129999996,0.4710022959617602,12033607.561,6222441.761999998,18256049.323,794.7699792157024,balanced,79.47699792157024,15.0,889.2469771372727,2023,2
2023-02,sodium_sulfate,CHN,$/tonne,$,tonne,17831.099957000002,455699.745289,473530.845246,0.03765562504748074,334463677.00000006,78876851.99999999,413340529.00000006,872.8904001708041,export,87.28904001708042,15.0,975.1794401878846,2023,2
2023-02,sodium_sulfate,DEU,$/tonne,$,tonne,37682.326507,94299.075436,131981.401943,0.28551239759730845,14244567.145999996,20461914.990999997,34706482.136999995,262.96494525788563,balanced,26.296494525788564,15.0,304.2614397836742,2023,2
2023-02,sodium_sulfate,FRA,$/tonne,$,tonne,17987.774249,9447.016297000002,27434.790546,0.6556556070234923,11052583.86,3236902.0600000005,14289485.92,520.8527433821947,balanced,52.08527433821948,15.0,587.9380177204142,2023,2
2023-02,sodium_sulfate,GBR,$/tonne,$,tonne,17926.061019,425.188,18351.249019,0.9768305688860862,7926888.294,940802.013,8867690.307,483.2199867060177,import,48.32199867060177,15.0,546.5419853766196,2023,2
2023-02,sodium_sulfate,IND,$/tonne,$,tonne,4763.7891500000005,29117.763943,33881.553093,0.14060126278521184,3509933.481,10065469.692999998,13575403.173999999,400.6723994244734,balanced,40.067239942447344,15.0,455.73963936692076,2023,2
2023-02,sodium_sulfate,SWE,$/tonne,$,tonne,25665.437609999994,8703.282969000002,34368.72057899999,0.7467673273145382,2852288.595999999,4137693.3940000003,6989981.989999999,203.38208325016976,balanced,20.33820832501698,15.0,238.72029157518674,2023,2
2023-02,sodium_sulfate,TUR,$/tonne,$,tonne,1779.6750690000001,17491.739999999998,19271.415069,0.0923479185429816,2385751.0,9334736.0,11720487.0,608.1798849765619,export,60.81798849765619,15.0,683.9978734742181,2023,2
2023-02,sodium_sulfate,USA,$/tonne,$,tonne,30440.031852,24891.176292000007,55331.208144000004,0.5501421868971218,29564838.0,15280373.0,44845211.0,810.4867488757865,balanced,81.04867488757866,15.0,906.5354237633651,2023,2
2023-02,sulfuric acid,CAN,$/tonne,$,tonne,7047.901000000001,156977.0,164024.901,0.042968481962382045,2541593.371,29851110.080999985,32392703.451999985,197.48649902858335,export,19.748649902858336,15.0,232.2351489314417,2023,2
2023-02,sulfuric acid,CHN,$/tonne,$,tonne,16490.973,192265.21800000002,208756.19100000002,0.07899633022141125,448654.9999999994,4868936.99999999,5317591.999999989,25.472739153398273,export,2.5472739153398276,15.0,43.0200130687381,2023,2
2023-02,sulfuric acid,DEU,$/tonne,$,tonne,35402.704022000005,112113.424704,147516.12872600002,0.2399920898667144,5238780.616999999,6293671.495999992,11532452.11299999,78.1775675148081,balanced,7.817756751480811,15.0,100.99532426628892,2023,2
2023-02,sulfuric acid,FRA,$/tonne,$,tonne,19212.489616000003,6429.232,25641.721616000003,0.7492667576584146,4237358.085999998,2104619.227,6341977.312999998,247.33040191196488,balanced,24.73304019119649,15.0,287.0634421031614,2023,2
2023-02,sulfuric acid,GBR,$/tonne,$,tonne,18793.434,575.922,19369.356,0.9702663320349939,3018368.243999999,326317.24499999994,3344685.488999999,172.67923048138508,import,17.26792304813851,15.0,204.94715352952358,2023,2
2023-02,sulfuric acid,IND,$/tonne,$,tonne,177491.683,1924.699191,179416.38219099998,0.9892724445365807,17854248.77899999,368097.9909999999,18222346.769999992,101.56456477090906,import,10.156456477090906,15.0,126.72102124799997,2023,2
2023-02,sulfuric acid,SWE,$/tonne,$,tonne,1037.405689,42218.0,43255.405689,0.023983261108652967,229402.98999999996,3545964.108999998,3775367.0989999976,87.28081586251511,export,8.72808158625151,15.0,111.00889744876662,2023,2
2023-02,sulfuric acid,TUR,$/tonne,$,tonne,53498.747,0.0,53498.747,1.0,3631149.999999996,0.0,3631149.999999996,67.87355225347606,import,6.787355225347607,15.0,89.66090747882367,2023,2
2023-02,sulfuric acid,USA,$/tonne,$,tonne,232832.0,12754.0,245586.0,0.9480670722272442,38705404.0,3615486.0,42320890.0,172.32615051346576,import,17.232615051346578,15.0,204.55876556481235,2023,2
2023-03,potassium chloride,CAN,$/tonne,$,tonne,242.34300000000002,1922121.796,1922364.1390000002,0.00012606508573659986,389607.552,922483150.8429998,922872758.3949999,480.071771873081,export,48.0071771873081,15.0,543.078949060389,2023,3
2023-03,potassium chloride,CHN,$/tonne,$,tonne,955963.374,6907.95,962871.3239999999,0.9928256768814107,514111039.0,3889852.0,518000891.0,537.9751978157365,import,53.79751978157365,15.0,606.7727175973101,2023,3
2023-03,potassium chloride,DEU,$/tonne,$,tonne,9277.225999999999,333250.90200000006,342528.1280000001,0.02708456690599143,4620282.278999999,189000732.495,193621014.774,565.2704083151966,export,56.52704083151966,15.0,636.7974491467163,2023,3
2023-03,potassium chloride,FRA,$/tonne,$,tonne,42489.996999999996,612.5027279999999,43102.499727999995,0.9857896239924547,27261129.044000003,517833.30900000007,27778962.353000004,644.486109350971,import,64.44861093509711,15.0,723.9347202860681,2023,3
2023-03,potassium chloride,GBR,$/tonne,$,tonne,45368.136999999995,16239.697999999999,61607.83499999999,0.7364020663930164,31412361.735999998,8824373.482,40236735.217999995,653.110683373308,balanced,65.31106833733081,15.0,733.4217517106388,2023,3
2023-03,potassium chloride,IND,$/tonne,$,tonne,94953.08558700001,57.458,95010.54358700001,0.9993952460660602,51044115.606,44309.255000000005,51088424.861,537.7132151045842,import,53.77132151045842,15.0,606.4845366150425,2023,3
2023-03,potassium chloride,SWE,$/tonne,$,tonne,4928.630578,20.495023,4949.125601000001,0.9958588597961913,3882946.755999999,12203.927999999998,3895150.683999999,787.0381554295086,import,78.70381554295086,15.0,880.7419709724595,2023,3
2023-03,potassium chloride,TUR,$/tonne,$,tonne,47724.674999999996,3232.4000000000005,50957.075,0.936566217743071,23758299.0,2075464.0,25833763.0,506.9710732022982,import,50.697107320229826,15.0,572.668180522528,2023,3
2023-03,potassium chloride,USA,$/tonne,$,tonne,1057158.0,448461.0,1505619.0,0.7021417769037187,423795475.99999994,189710607.0,613506083.0,407.47764407861484,balanced,40.74776440786149,15.0,463.22540848647634,2023,3
2023-03,potassium sulphate,CAN,$/tonne,$,tonne,379.578,2336.335,2715.913,0.13976073607659745,487475.7519999999,2258412.0580000007,2745887.8100000005,1011.0367342400145,balanced,101.10367342400146,15.0,1127.140407664016,2023,3
2023-03,potassium sulphate,CHN,$/tonne,$,tonne,3121.373,8440.0,11561.373,0.26998289908992645,1457658.9999999998,6380885.0,7838544.0,677.9942140090109,balanced,67.7994214009011,15.0,760.793635409912,2023,3
2023-03,potassium sulphate,DEU,$/tonne,$,tonne,719.8929999999998,0.0,719.8929999999998,1.0,645544.179,0.0,645544.179,896.7224004122837,import,89.67224004122838,15.0,1001.3946404535121,2023,3
2023-03,potassium sulphate,FRA,$/tonne,$,tonne,12176.126,100.318,12276.444,0.9918284154597211,7962740.721999999,77455.58099999998,8040196.302999999,654.9287646324946,import,65.49287646324946,15.0,735.421641095744,2023,3
2023-03,potassium sulphate,GBR,$/tonne,$,tonne,2589.544,199.91900000000004,2789.4629999999997,0.928330650021169,2281595.593,153942.23099999997,2435537.824,873.1206773490096,import,87.31206773490096,15.0,975.4327450839106,2023,3
2023-03,potassium sulphate,IND,$/tonne,$,tonne,13255.824999999999,52.554,13308.378999999999,0.9960510592612368,9095304.287,50526.834,9145831.121000001,687.2235244427591,import,68.72235244427591,15.0,770.945876887035,2023,3
2023-03,potassium sulphate,SWE,$/tonne,$,tonne,8.0,18192.0,18200.0,0.00043956043956043956,9629.662,8289613.654999998,8299243.316999998,456.0023800549449,export,45.6002380054945,15.0,516.6026180604395,2023,3
2023-03,potassium sulphate,TUR,$/tonne,$,tonne,847.009,318.22499999999997,1165.234,0.7269003479129514,1170649.0,368579.0,1539228.0,1320.9604251163287,balanced,132.09604251163287,15.0,1468.0564676279616,2023,3
2023-03,potassium sulphate,USA,$/tonne,$,tonne,8352.0,4409.0,12761.0,0.6544941618995377,6116499.0,3866214.0,9982713.0,782.2829715539534,balanced,78.22829715539535,15.0,875.5112687093488,2023,3
2023-03,sodium_hydroxide,CAN,$/tonne,$,tonne,281.632,0.13,281.762,0.9995386176986251,389094.262,35.828,389130.08999999997,1381.059511218688,import,138.1059511218688,15.0,1534.1654623405568,2023,3
2023-03,sodium_hydroxide,CHN,$/tonne,$,tonne,877.8030000000001,64556.25,65434.053,0.013415079148467238,863298.0,39963199.0,40826497.0,623.9334891879615,export,62.39334891879616,15.0,701.3268381067577,2023,3
2023-03,sodium_hydroxide,DEU,$/tonne,$,tonne,1243.047,0.0,1243.047,1.0,2205260.981,0.0,2205260.981,1774.0769102053262,import,177.40769102053264,15.0,1966.4846012258588,2023,3
2023-03,sodium_hydroxide,FRA,$/tonne,$,tonne,695.4069999999999,6425.9980000000005,7121.405000000001,0.09765025300484945,1219048.853,4548084.331,5767133.184,809.8308106335758,export,80.98308106335759,15.0,905.8138916969333,2023,3
2023-03,sodium_hydroxide,GBR,$/tonne,$,tonne,503.34799999999996,0.0,503.34799999999996,1.0,854003.3790000001,0.0,854003.3790000001,1696.6460162750227,import,169.6646016275023,15.0,1881.3106179025249,2023,3
2023-03,sodium_hydroxide,IND,$/tonne,$,tonne,1192.0200000000002,19837.292929000003,21029.312929000003,0.05668373493820484,793748.9079999998,12303307.724000001,13097056.632000001,622.8000256698258,export,62.28000256698258,15.0,700.0800282368084,2023,3
2023-03,sodium_hydroxide,SWE,$/tonne,$,tonne,157.113594,0.0,157.113594,1.0,365641.13300000003,0.0,365641.13300000003,2327.2405887424356,import,232.72405887424358,15.0,2574.964647616679,2023,3
2023-03,sodium_hydroxide,TUR,$/tonne,$,tonne,6097.502,1573.344,7670.8460000000005,0.7948930274444305,4574179.0,1125604.0,5699783.0,743.044900132267,balanced,74.3044900132267,15.0,832.3493901454937,2023,3
2023-03,sodium_hydroxide,USA,$/tonne,$,tonne,1956.5390000000002,986.723,2943.262,0.6647518977243616,2160241.0,1177225.0,3337466.0,1133.9343898028785,balanced,113.39343898028785,15.0,1262.3278287831663,2023,3
2023-03,sodium_sulfate,CAN,$/tonne,$,tonne,12230.692562,8970.185000000001,21200.877562,0.5768955802057001,18525698.893,2784293.2309999997,21309992.123999998,1005.1467002571427,balanced,100.51467002571428,15.0,1120.661370282857,2023,3
2023-03,sodium_sulfate,CHN,$/tonne,$,tonne,8821.30551,487033.347351,495854.652861,0.01779010332786536,39514283.99999999,106212002.99999999,145726286.99999997,293.8891188358992,export,29.38891188358992,15.0,338.2780307194891,2023,3
2023-03,sodium_sulfate,DEU,$/tonne,$,tonne,40759.467434,126460.879453,167220.346887,0.24374705705845365,14250462.894,24683350.286999997,38933813.180999994,232.82940088211706,balanced,23.282940088211706,15.0,271.1123409703288,2023,3
2023-03,sodium_sulfate,FRA,$/tonne,$,tonne,18854.257829,10675.169596,29529.427424999998,0.638490464364295,10508155.769999998,4147440.2069999995,14655595.976999998,496.3047798411553,balanced,49.63047798411554,15.0,560.9352578252708,2023,3
2023-03,sodium_sulfate,GBR,$/tonne,$,tonne,10232.871824000002,1078.5940460000002,11311.465870000002,0.9046459531951008,6850593.168,1309885.3179999997,8160478.486,721.4342137249448,import,72.14342137249449,15.0,808.5776350974393,2023,3
2023-03,sodium_sulfate,IND,$/tonne,$,tonne,4172.666499,38684.34467199999,42857.01117099999,0.09736251747353566,4073262.64,13143196.013999997,17216458.653999995,401.71860294471117,export,40.17186029447112,15.0,456.8904632391823,2023,3
2023-03,sodium_sulfate,SWE,$/tonne,$,tonne,15899.721452999998,7589.775421,23489.496873999997,0.6768864202706294,6281972.102999999,3250535.3759999997,9532507.478999998,405.81999393743166,balanced,40.58199939374317,15.0,461.4019933311748,2023,3
2023-03,sodium_sulfate,TUR,$/tonne,$,tonne,6921.652000000001,27958.61,34880.262,0.19844036721971872,4996413.0,13562360.0,18558773.0,532.0709173572147,balanced,53.20709173572148,15.0,600.2780090929363,2023,3
2023-03,sodium_sulfate,USA,$/tonne,$,tonne,32933.234837,28628.521012,61561.75584900001,0.5349625653592361,29472856.0,18168289.999999996,47641146.0,773.8756853663372,balanced,77.38756853663372,15.0,866.2632539029709,2023,3
2023-03,sulfuric acid,CAN,$/tonne,$,tonne,7521.649,144123.052,151644.701,0.049600473675634735,1317418.915,27602297.582999997,28919716.497999996,190.7070692697663,export,19.07070692697663,15.0,224.77777619674293,2023,3
2023-03,sulfuric acid,CHN,$/tonne,$,tonne,28701.493000000002,129844.89000000001,158546.38300000003,0.1810289989396983,620688.9999999998,1495125.999999995,2115814.999999995,13.345085267571159,balanced,1.334508526757116,15.0,29.679593794328273,2023,3
2023-03,sulfuric acid,DEU,$/tonne,$,tonne,23269.535,89081.75424,112351.28924,0.20711408972168197,4475743.993,6431930.719999996,10907674.712999996,97.08544322708651,balanced,9.708544322708653,15.0,121.79398754979516,2023,3
2023-03,sulfuric acid,FRA,$/tonne,$,tonne,29171.722434,20843.154631999998,50014.877066,0.5832609044605824,5340031.747999999,3029108.551,8369140.298999999,167.3330174930955,balanced,16.73330174930955,15.0,199.06631924240506,2023,3
2023-03,sulfuric acid,GBR,$/tonne,$,tonne,24493.469999999998,674.2090000000001,25167.678999999996,0.9732113159898456,4929643.265999999,439743.226,5369386.491999999,213.34452382359135,import,21.334452382359135,15.0,249.67897620595048,2023,3
2023-03,sulfuric acid,IND,$/tonne,$,tonne,89729.42595,3750.7540000000004,93480.17995,0.9598764786074847,8190176.902999992,679936.198,8870113.100999992,94.8876339962586,import,9.48876339962586,15.0,119.37639739588445,2023,3
2023-03,sulfuric acid,SWE,$/tonne,$,tonne,613.394424,39335.0,39948.394424,0.015354670265082991,194976.824,5195059.736999998,5390036.560999998,134.9249860655676,export,13.49249860655676,15.0,163.41748467212435,2023,3
2023-03,sulfuric acid,TUR,$/tonne,$,tonne,34254.37099999999,7685.84,41940.210999999996,0.8167429343643501,2309945.0,1817733.9999999993,4127678.999999999,98.41817438639018,balanced,9.84181743863902,15.0,123.2599918250292,2023,3
2023-03,sulfuric acid,USA,$/tonne,$,tonne,229923.0,18707.0,248630.0,0.9247596830631862,37157784.999999985,2922991.999999999,40080776.999999985,161.20651972810998,import,16.120651972811,15.0,192.32717170092099,2023,3
2023-04,potassium chloride,CAN,$/tonne,$,tonne,480.356,2066221.179,2066701.535,0.0002324264011348886,598471.982,883402645.882,884001117.864,427.7352597330896,export,42.77352597330896,15.0,485.50878570639856,2023,4
2023-04,potassium chloride,CHN,$/tonne,$,tonne,939687.5013020001,22789.5,962477.0013020001,0.9763220316234349,494620920.0,10295783.0,504916703.0,524.6013175556081,import,52.460131755560816,15.0,592.061449311169,2023,4
2023-04,potassium chloride,DEU,$/tonne,$,tonne,9018.637406999998,295373.59799999994,304392.23540699994,0.02962834250663873,3728099.874,146398510.443,150126610.317,493.2011820743954,export,49.32011820743954,15.0,557.5213002818349,2023,4
2023-04,potassium chloride,FRA,$/tonne,$,tonne,43080.199,798.909,43879.108,0.9817929525823542,33919541.030999996,548331.27,34467872.301,785.5189832254566,import,78.55189832254567,15.0,879.0708815480023,2023,4
2023-04,potassium chloride,GBR,$/tonne,$,tonne,42762.231,10162.759999999998,52924.990999999995,0.8079780495380718,30426152.628,4165968.2990000006,34592120.927,653.6065528475953,balanced,65.36065528475953,15.0,733.9672081323548,2023,4
2023-04,potassium chloride,IND,$/tonne,$,tonne,123664.31900000002,8.469073999999999,123672.78807400001,0.9999315203115262,53258589.624,343401.203,53601990.827,433.41782506695876,import,43.34178250669588,15.0,491.75960757365465,2023,4
2023-04,potassium chloride,SWE,$/tonne,$,tonne,13414.728705,37.908995000000004,13452.6377,0.9971820399950264,10686700.636,25639.413999999997,10712340.05,796.300345619209,import,79.63003456192091,15.0,890.9303801811299,2023,4
2023-04,potassium chloride,TUR,$/tonne,$,tonne,32393.255,2637.96,35031.215000000004,0.9246968739165912,15726700.0,1460401.0,17187101.0,490.62246342297857,import,49.06224634229786,15.0,554.6847097652765,2023,4
2023-04,potassium chloride,USA,$/tonne,$,tonne,1212837.0,325508.0,1538345.0,0.7884037715856976,455294603.0,146989500.0,602284103.0,391.51432416005514,balanced,39.15143241600552,15.0,445.66575657606063,2023,4
2023-04,potassium sulphate,CAN,$/tonne,$,tonne,399.707,2704.439,3104.1459999999997,0.12876552842553154,374252.613,2574865.9839999997,2949118.5969999996,950.057953781813,balanced,95.0057953781813,15.0,1060.0637491599944,2023,4
2023-04,potassium sulphate,CHN,$/tonne,$,tonne,4408.049444,12414.81,16822.859444,0.26202735977635266,1886527.9999999998,8136213.0,10022741.0,595.7810581110624,balanced,59.57810581110624,15.0,670.3591639221686,2023,4
2023-04,potassium sulphate,DEU,$/tonne,$,tonne,529.048,0.0,529.048,1.0,465276.0,0.0,465276.0,879.4589526848225,import,87.94589526848226,15.0,982.4048479533047,2023,4
2023-04,potassium sulphate,FRA,$/tonne,$,tonne,4195.934,36.650414,4232.584414,0.991340890005933,2814159.5810000007,28987.690000000002,2843147.2710000006,671.7284271037342,import,67.17284271037343,15.0,753.9012698141076,2023,4
2023-04,potassium sulphate,GBR,$/tonne,$,tonne,7385.298,205.50000000000003,7590.798,0.9729277475174547,1048480.2119999999,128157.45800000003,1176637.67,155.00842862634468,import,15.50084286263447,15.0,185.50927148897915,2023,4
2023-04,potassium sulphate,IND,$/tonne,$,tonne,694.011,220.659,914.67,0.7587556167798223,528242.352,142329.769,670572.1209999999,733.1301135928804,balanced,73.31301135928804,15.0,821.4431249521684,2023,4
2023-04,potassium sulphate,SWE,$/tonne,$,tonne,97.0,7467.0,7564.0,0.012823902696985722,58245.00600000001,3308935.5039999997,3367180.51,445.1587136435748,export,44.51587136435748,15.0,504.67458500793225,2023,4
2023-04,potassium sulphate,TUR,$/tonne,$,tonne,1166.1689999999999,126.57499999999999,1292.744,0.9020881164406873,860102.0,144569.0,1004671.0,777.1616035348067,import,77.71616035348067,15.0,869.8777638882873,2023,4
2023-04,potassium sulphate,USA,$/tonne,$,tonne,12010.0,938.0,12948.0,0.9275563793636082,8527324.0,955616.0,9482940.0,732.386468952734,import,73.2386468952734,15.0,820.6251158480075,2023,4
2023-04,sodium_hydroxide,CAN,$/tonne,$,tonne,513.822,0.0,513.822,1.0,344116.0519999999,0.0,344116.0519999999,669.718408320391,import,66.97184083203909,15.0,751.69024915243,2023,4
2023-04,sodium_hydroxide,CHN,$/tonne,$,tonne,897.646,57143.92999999999,58041.575999999994,0.015465569025899642,942182.0,31290185.0,32232367.0,555.3323879420504,export,55.53323879420505,15.0,625.8656267362555,2023,4
2023-04,sodium_hydroxide,DEU,$/tonne,$,tonne,1334.413,0.0,1334.413,1.0,2343509.395,0.0,2343509.395,1756.2099552387454,import,175.62099552387454,15.0,1946.83095076262,2023,4
2023-04,sodium_hydroxide,FRA,$/tonne,$,tonne,1428.9764000000002,6500.588340999999,7929.564740999999,0.18020868063683804,1744563.1840000001,3987465.664000001,5732028.848000001,722.8680306199421,balanced,72.28680306199422,15.0,810.1548336819363,2023,4
2023-04,sodium_hydroxide,GBR,$/tonne,$,tonne,710.401,0.0,710.401,1.0,817721.345,0.0,817721.345,1151.0700928067388,import,115.10700928067388,15.0,1281.1771020874125,2023,4
2023-04,sodium_hydroxide,IND,$/tonne,$,tonne,2303.4745310000003,19005.222999999998,21308.697530999998,0.10810020310480704,1470310.3429999999,10254504.145,11724814.488,550.2360935454963,balanced,55.02360935454963,15.0,620.2597029000459,2023,4
2023-04,sodium_hydroxide,SWE,$/tonne,$,tonne,189.20028200000004,0.0,189.20028200000004,1.0,284742.608,0.0,284742.608,1504.9798287298534,import,150.49798287298535,15.0,1670.4778116028388,2023,4
2023-04,sodium_hydroxide,TUR,$/tonne,$,tonne,5198.004000000001,1651.3660000000002,6849.370000000001,0.7589024976019693,3374775.0,1236828.0,4611603.0,673.2886382251213,balanced,67.32886382251213,15.0,755.6175020476335,2023,4
