date,iso,partner,price,mass,value,qty,qty_units,qty_unit_code,aggrLevel,altQty,altQtyUnitAbbr,altQtyUnitCode,cifvalue,classificationCode,classificationSearchCode,cmdCode,cmdDesc,customsCode,customsDesc,flowCode,flowDesc,fobvalue,freqCode,grossWgt,isAggregate,isAltQtyEstimated,isGrossWgtEstimated,isLeaf,isNetWgtEstimated,isOriginalClassification,isQtyEstimated,isReported,legacyEstimationFlag,mosCode,motCode,motDesc,netWgt,partner2Code,partner2Desc,partner2ISO,partnerCode,partnerDesc,partnerISO,period,primaryValue,qtyUnitAbbr,qtyUnitCode,refMonth,refPeriodId,refYear,reporterCode,reporterDesc,reporterISO,typeCode,kind,hs_code
2024-01-01,DEU,W00,0.6219160737412204,700341.0,435553.325,700341.0,kg,8,6,345344.0,kg K2O,32,435553.325,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,700341.0,0,World,W00,0,World,W00,202401,435553.325,kg,8,1,20240101,2024,276,Germany,DEU,C,import,310430
2024-01-01,DEU,AUT,0.7211909049820951,230104.0,165948.912,230104.0,kg,8,6,116804.0,kg K2O,32,165948.912,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,230104.0,0,World,W00,40,Austria,AUT,202401,165948.912,kg,8,1,20240101,2024,276,Germany,DEU,C,import,310430
2024-01-01,DEU,BEL,0.7732570011337868,176400.0,136402.535,176400.0,kg,8,6,85526.0,kg K2O,32,136402.535,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,176400.0,0,World,W00,56,Belgium,BEL,202401,136402.535,kg,8,1,20240101,2024,276,Germany,DEU,C,import,310430
2024-01-01,DEU,NLD,0.8302644957589703,37373.0,31029.475,37373.0,kg,8,6,18474.0,kg K2O,32,31029.475,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,37373.0,0,World,W00,528,Netherlands,NLD,202401,31029.475,kg,8,1,20240101,2024,276,Germany,DEU,C,import,310430
2024-01-01,DEU,RUS,0.39838886939297524,256464.0,102172.403,256464.0,kg,8,6,124540.0,kg K2O,32,102172.403,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,256464.0,0,World,W00,643,Russian Federation,RUS,202401,102172.403,kg,8,1,20240101,2024,276,Germany,DEU,C,import,310430
2024-02-01,DEU,W00,0.5757698279851059,644014.0,370803.83,644014.0,kg,8,6,304782.0,kg K2O,32,370803.83,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,644014.0,0,World,W00,0,World,W00,202402,370803.83,kg,8,2,20240201,2024,276,Germany,DEU,C,import,310430
2024-02-01,DEU,AUT,0.6894070238922184,123806.0,85352.726,123806.0,kg,8,6,58863.0,kg K2O,32,85352.726,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,123806.0,0,World,W00,40,Austria,AUT,202402,85352.726,kg,8,2,20240201,2024,276,Germany,DEU,C,import,310430
2024-02-01,DEU,BEL,0.7617002879534694,174681.0,133054.568,174681.0,kg,8,6,82316.0,kg K2O,32,133054.568,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,174681.0,0,World,W00,56,Belgium,BEL,202402,133054.568,kg,8,2,20240201,2024,276,Germany,DEU,C,import,310430
2024-02-01,DEU,FRA,0.49448514309764313,23760.0,11748.967,23760.0,kg,8,6,9029.0,kg K2O,32,11748.967,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,23760.0,0,World,W00,251,France,FRA,202402,11748.967,kg,8,2,20240201,2024,276,Germany,DEU,C,import,310430
2024-02-01,DEU,ITA,0.8096035470085471,23400.0,18944.723,23400.0,kg,8,6,11700.0,kg K2O,32,18944.723,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,23400.0,0,World,W00,380,Italy,ITA,202402,18944.723,kg,8,2,20240201,2024,276,Germany,DEU,C,import,310430
2024-02-01,DEU,NLD,0.4825627454207717,42529.0,20522.911,42529.0,kg,8,6,18271.0,kg K2O,32,20522.911,H6,HS,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",C00,TOTAL CPC,M,Import,,M,0.0,True,False,False,True,False,True,False,False,0,0,0,TOTAL MOT,42529.0,0,World,W00,528,Netherlands,NLD,202402,20522.911,kg,8,2,20240201,2024,276,Germany,DEU,C,import,310430
